3500,650
3500,700
3500,750
3500,800
3500,850
3550,450
3550,500
3550,550
3550,600
3550,650
3550,700
3550,750
3550,800
3550,850
3600,450
3600,500
3600,550
3600,600
3600,650
3600,700
3600,750
3600,800
3600,850
3650,600
3650,650
3650,700
3650,750
3650,800
3650,850
3700,600
3700,650
3700,700
3700,750
3700,800
3700,850
3750,0
3750,50
3750,200
3750,250
3750,300
3750,350
3750,400
3750,450
3750,500
3750,550
3750,600
3750,650
3750,700
3750,750
3750,800
3750,850
3800,0
3800,50
3800,200
3800,250
3800,300
3800,350
3800,400
3800,450
3800,500
3800,550
3800,600
3800,650
3800,700
3800,750
3800,800
3800,850
3850,0
3850,50
3850,100
3850,150
3850,200
3850,250
3850,300
3850,350
3850,400
3850,450
3850,500
3850,550
3850,600
3850,650
3850,700
3850,750
3850,800
3850,850
3900,0
3900,50
3900,100
3900,150
3900,200
3900,250
3900,300
3900,350
3900,400
3900,450
3900,500
3900,550
3900,600
3900,650
3900,700
3900,750
3900,800
3900,850
3950,0
3950,50
3950,100
3950,150
3950,200
3950,250
3950,300
3950,350
3950,400
3950,450
3950,500
3950,550
3950,600
3950,650
3950,700
3950,750
3950,800
3950,850
4000,0
4000,50
4000,100
4000,150
4000,200
4000,250
4000,300
4000,350
4000,400
4000,450
4000,500
4000,550
4000,600
4000,650
4000,700
4000,750
4000,800
4000,850
4050,0
4050,50
4050,100
4050,150
4050,200
4050,250
4050,300
4050,350
4050,400
4050,450
4050,500
4050,550
4050,600
4050,650
4050,700
4050,750
4050,800
4050,850
4100,50
4100,100
4100,150
4100,200
4100,250
4100,300
4100,350
4100,400
4100,450
4100,500
4100,550
4100,600
4100,650
4100,700
4100,750
4100,800
4100,850
4150,50
4150,100
4150,150
4150,200
4150,250
4150,300
4150,350
4150,400
4150,450
4150,500
4150,550
4150,600
4150,650
4150,700
4150,750
4150,800
4150,850
4200,50
4200,100
4200,150
4200,200
4200,250
4200,300
4200,350
4200,500
4200,550
4200,600
4200,650
4200,700
4200,750
4200,800
4200,850
4250,50
4250,100
4250,150
4250,200
4250,250
4250,300
4250,350
4250,500
4250,550
4250,600
4250,650
4250,700
4250,750
4250,800
4250,850
3750,-50
3800,-50
3850,-50
3900,-50
3950,-50
4000,-50
4050,-50
3750,-100
3800,-100
3850,-100
3900,-100
3950,-100
4000,-100
4050,-100
4100,-100
4150,-100
4200,-100
4250,-100
3750,-150
3800,-150
3850,-150
3900,-150
3950,-150
4000,-150
4050,-150
4100,-150
4150,-150
4200,-150
4250,-150
3750,-200
3800,-200
3850,-200
3900,-200
3950,-200
4000,-200
4050,-200
4100,-200
4150,-200
4200,-200
4250,-200
3750,-250
3800,-250
3850,-250
3900,-250
3950,-250
4000,-250
4050,-250
4100,-250
4150,-250
4200,-250
4250,-250
3750,-300
3800,-300
3850,-300
3900,-300
3950,-300
4000,-300
4050,-300
4100,-300
4150,-300
4200,-300
4250,-300
3750,-350
3800,-350
3850,-350
3900,-350
3950,-350
4000,-350
4050,-350
4100,-350
4150,-350
4200,-350
4250,-350
3750,-400
3800,-400
3850,-400
3900,-400
3950,-400
4000,-400
4050,-400
4100,-400
4150,-400
4200,-400
4250,-400
3900,-450
3950,-450
4000,-450
4050,-450
4100,-450
4150,-450
4200,-450
4250,-450
3900,-500
3950,-500
4000,-500
4050,-500
4100,-500
4150,-500
4200,-500
4250,-500
3750,-550
3800,-550
3850,-550
3900,-550
3950,-550
4000,-550
4050,-550
4100,-550
4150,-550
4200,-550
4250,-550
3750,-600
3800,-600
3850,-600
3900,-600
3950,-600
4000,-600
4050,-600
4100,-600
4150,-600
4200,-600
4250,-600
3750,-650
3800,-650
3850,-650
3900,-650
3950,-650
4000,-650
4050,-650
4100,-650
4150,-650
3750,-700
3800,-700
3850,-700
3900,-700
3950,-700
4000,-700
4050,-700
4100,-700
4150,-700
3750,-750
3800,-750
3850,-750
3900,-750
3950,-750
4000,-750
4050,-750
4100,-750
4150,-750
4200,-750
4250,-750
4400,-750
4450,-750
3750,-800
3800,-800
3850,-800
3900,-800
3950,-800
4000,-800
4050,-800
4100,-800
4150,-800
4200,-800
4250,-800
4300,-800
4350,-800
4400,-800
4450,-800
3750,-850
3800,-850
3850,-850
3900,-850
3950,-850
4000,-850
4050,-850
4100,-850
4150,-850
4200,-850
4250,-850
4300,-850
4350,-850
4400,-850
4450,-850
3750,-900
3800,-900
3850,-900
3900,-900
3950,-900
4000,-900
4050,-900
4100,-900
4150,-900
4200,-900
4250,-900
4300,-900
4350,-900
4400,-900
4450,-900
3750,-950
3800,-950
3850,-950
3900,-950
3950,-950
4000,-950
4050,-950
4100,-950
4150,-950
4200,-950
4250,-950
4300,-950
4350,-950
4400,-950
4450,-950
3750,-1000
3800,-1000
3850,-1000
3900,-1000
3950,-1000
4000,-1000
4050,-1000
4100,-1000
4150,-1000
4200,-1000
4250,-1000
4300,-1000
4350,-1000
4400,-1000
4450,-1000
3750,-1050
3800,-1050
3850,-1050
3900,-1050
3950,-1050
4000,-1050
4050,-1050
4100,-1050
4150,-1050
4200,-1050
4250,-1050
4300,-1050
4350,-1050
4400,-1050
4450,-1050
4500,-1050
4500,-1000
4500,-950
4500,-900
4500,-850
4500,-800
4500,-750
4550,-1050
4550,-1000
4550,-950
4550,-900
4550,-850
4550,-800
4550,-750
4600,-1050
4600,-1000
4600,-950
4600,-900
4600,-850
4600,-800
4600,-750
4650,-1050
4650,-1000
4650,-950
4650,-900
4650,-850
4650,-800
4650,-750
4700,-1050
4700,-1000
4700,-950
4700,-900
4700,-850
4700,-800
4700,-750
4750,-1050
4750,-1000
4750,-950
4750,-900
4750,-850
4750,-800
4750,-750
4800,-1050
4800,-1000
4800,-950
4800,-900
4800,-850
4800,-800
4800,-750
4850,-1050
4850,-1000
4850,-950
4850,-900
4850,-850
4850,-800
4850,-750
4900,-1050
4900,-1000
4900,-950
4900,-900
4900,-850
4900,-800
4900,-750
4950,-1050
4950,-1000
4950,-950
4950,-900
4950,-850
4950,-800
4950,-750
5000,-1050
5000,-1000
5000,-950
5000,-900
5000,-850
5000,-800
5000,-750
5050,-1050
5050,-1000
5050,-950
5050,-900
5050,-850
5050,-800
5050,-750
5100,-1050
5100,-1000
5100,-950
5100,-900
5100,-850
5100,-800
5100,-750
5150,-1050
5150,-1000
5150,-950
5150,-900
5150,-850
5150,-800
5150,-750
5200,-1050
5200,-1000
5200,-950
5200,-900
5200,-850
5200,-800
5200,-750
5250,-1050
5250,-1000
5250,-950
5250,-900
5250,-850
5250,-800
5250,-750
5300,-1050
5300,-1000
5300,-950
5300,-900
5300,-850
5300,-800
5300,-750
5350,-1050
5350,-1000
5350,-950
5350,-900
5350,-850
5350,-800
5350,-750
5400,-1050
5400,-1000
5400,-950
5400,-900
5400,-850
5400,-800
5400,-750
5450,-1050
5450,-1000
5450,-950
5450,-900
5450,-850
5450,-800
5450,-750
5500,-1050
5500,-1000
5500,-950
5500,-900
5500,-850
5500,-800
5550,-1050
5550,-1000
5550,-950
5550,-900
5550,-850
5550,-800
5600,-1050
5600,-1000
5600,-950
5600,-900
5600,-850
5600,-700
5600,-650
5600,-600
5600,-550
5600,-500
5600,-450
5600,-400
5600,-350
5600,-300
5600,-250
5600,-200
5600,-150
5600,-100
5600,-50
5600,0
5600,50
5600,100
5600,150
5600,200
5600,250
5600,300
5600,350
5600,400
5600,450
5600,500
5600,550
5600,600
5600,650
5600,700
5600,750
5600,800
5600,850
5650,-1050
5650,-1000
5650,-950
5650,-900
5650,-850
5650,-650
5650,-600
5650,-550
5650,-500
5650,-450
5650,-400
5650,-350
5650,-300
5650,-250
5650,-200
5650,-150
5650,-100
5650,-50
5650,0
5650,50
5650,100
5650,150
5650,200
5650,250
5650,300
5650,350
5650,400
5650,450
5650,500
5650,550
5650,600
5650,650
5650,700
5650,750
5650,800
5650,850
5700,-1050
5700,-1000
5700,-950
5700,-900
5700,-850
5700,-800
5700,-650
5700,-600
5700,-550
5700,-500
5700,-450
5700,-400
5700,-350
5700,-300
5700,-250
5700,-200
5700,-150
5700,-100
5700,-50
5700,0
5700,50
5700,100
5700,150
5700,200
5700,250
5700,300
5700,350
5700,400
5700,450
5700,500
5700,550
5700,600
5700,650
5700,700
5700,750
5700,800
5700,850
5750,-1050
5750,-1000
5750,-950
5750,-900
5750,-850
5750,-650
5750,-600
5750,-550
5750,-500
5750,-450
5750,-400
5750,-350
5750,-300
5750,-250
5750,-200
5750,-150
5750,-100
5750,-50
5750,0
5750,50
5750,100
5750,150
5750,200
5750,250
5750,300
5750,350
5750,400
5750,450
5750,500
5750,550
5750,600
5750,650
5750,700
5750,750
5750,800
5750,850
5800,-1050
5800,-1000
5800,-950
5800,-900
5800,-850
5800,-650
5800,-600
5800,-550
5800,-500
5800,-450
5800,-400
5800,-350
5800,-300
5800,-250
5800,-200
5800,-150
5800,-100
5800,-50
5800,0
5800,50
5800,100
5800,150
5800,200
5800,250
5800,300
5800,350
5800,400
5800,450
5800,500
5800,550
5800,600
5800,650
5800,700
5800,750
5800,800
5800,850
5850,-1050
5850,-1000
5850,-950
5850,-900
5850,-850
5850,-800
5850,-750
5850,-700
5850,-650
5850,-600
5850,-550
5850,-500
5850,-450
5850,-400
5850,-350
5850,-300
5850,-250
5850,-200
5850,-150
5850,-100
5850,-50
5850,0
5850,50
5850,100
5850,150
5850,200
5850,250
5850,300
5850,350
5850,400
5850,450
5850,500
5850,550
5850,600
5850,650
5850,700
5850,750
5850,800
5850,850
5900,-1050
5900,-1000
5900,-950
5900,-900
5900,-850
5900,-800
5900,-750
5900,-700
5900,-650
5900,-600
5900,-550
5900,-500
5900,-450
5900,-400
5900,-350
5900,-300
5900,-250
5900,-200
5900,-150
5900,-100
5900,-50
5900,0
5900,50
5900,100
5900,150
5900,200
5900,250
5900,300
5900,350
5900,400
5900,450
5900,500
5900,550
5900,600
5900,650
5900,700
5900,750
5900,800
5900,850
5950,-1050
5950,-1000
5950,-950
5950,-900
5950,-850
5950,-800
5950,-750
5950,-700
5950,-650
5950,-600
5950,-550
5950,-500
5950,-450
5950,-400
5950,-350
5950,-300
5950,-250
5950,-200
5950,-150
5950,-100
5950,-50
5950,0
5950,50
5950,100
5950,150
5950,200
5950,250
5950,300
5950,350
5950,400
5950,450
5950,500
5950,550
5950,600
5950,650
5950,700
5950,750
5950,800
6350,700
6350,750
6400,600
6400,650
6400,700
6400,750
6400,800
6400,850
6450,600
6450,650
6450,700
6450,750
6450,800
6450,850
6500,500
6500,550
6500,600
6500,650
6500,700
6500,750
6500,850
6550,500
6550,550
6550,600
6550,650
6550,700
6550,750
6550,800
6550,850
6600,500
6600,550
6600,600
6600,650
6600,700
6600,750
6600,800
6600,850
6650,500
6650,550
6650,600
6650,650
6650,700
6650,750
6650,800
6650,850
6700,500
6700,550
6700,600
6700,650
6700,700
6700,750
6700,800
6700,850
6750,500
6750,550
6750,600
6750,650
6750,700
6750,750
6750,800
6750,850
6800,500
6800,550
6800,600
6800,650
6800,700
6800,750
6800,800
6800,850
6850,500
6850,550
6850,600
6850,650
6850,700
6850,750
6850,800
6850,850
6900,500
6900,550
6900,600
6900,650
6900,700
6900,750
6900,800
6900,850
6950,500
6950,550
6950,600
6950,650
6950,700
6950,750
6950,800
6950,850
7000,500
7000,550
7000,600
7000,650
7000,700
7000,750
7000,800
7000,850
7050,500
7050,550
7050,600
7050,650
7050,700
7050,750
7050,800
7050,850
7100,500
7100,550
7100,600
7100,650
7100,700
7100,750
7100,800
7100,850
7150,500
7150,550
7150,600
7150,650
7150,700
7150,750
7150,800
7150,850
7200,600
7200,650
7200,700
7200,750
7200,800
7200,850
7250,600
7250,650
7250,700
7250,750
7250,800
7250,850
8250,400
8250,450
8250,500
8250,550
8250,600
8250,650
8250,700
8250,750
8250,800
8250,850
8300,400
8300,450
8300,500
8300,550
8300,600
8300,650
8300,700
8300,750
8300,800
8300,850
8350,400
8350,450
8350,500
8350,550
8350,600
8350,650
8350,700
8350,750
8350,800
8350,850
8400,400
8400,450
8400,500
8400,550
8400,600
8400,650
8400,700
8400,750
8400,800
8400,850
8450,400
8450,450
8450,500
8450,550
8450,600
8450,650
8450,700
8450,750
8450,800
8450,850
8500,400
8500,450
8500,500
8500,550
8500,600
8500,650
8500,700
8500,750
8500,800
8500,850
8550,400
8550,450
8550,500
8550,550
8550,600
8550,650
8550,700
8550,750
8550,800
8550,850
8600,400
8600,450
8600,500
8600,550
8600,600
8600,650
8600,700
8600,750
8600,800
8600,850
8650,400
8650,450
8650,500
8650,550
8650,600
8650,650
8650,700
8650,750
8650,800
8650,850
8700,400
8700,450
8700,500
8700,550
8700,600
8700,650
8700,700
8700,750
8700,800
8700,850
8750,400
8750,450
8750,500
8750,550
8750,600
8750,650
8750,700
8750,750
8750,800
8750,850
8800,400
8800,450
8800,500
8800,550
8800,600
8800,650
8800,700
8800,750
8800,800
8800,850
8850,250
8850,300
8850,350
8850,400
8850,450
8850,500
8850,550
8850,600
8850,650
8850,700
8850,750
8850,800
8850,850
8900,250
8900,300
8900,350
8900,400
8900,450
8900,500
8900,550
8900,600
8900,650
8900,700
8900,750
8900,800
8900,850
8950,250
8950,300
8950,350
8950,400
8950,450
8950,500
8950,550
8950,600
8950,650
8950,700
8950,750
8950,800
8950,850
9000,250
9000,300
9000,350
9000,400
9000,450
9000,500
9000,550
9000,600
9000,650
9000,700
9000,750
9000,800
9000,850
9050,250
9050,300
9050,350
9050,400
9050,450
9050,500
9050,550
9050,600
9050,650
9050,700
9050,750
9050,800
9050,850
9100,250
9100,300
9100,350
9100,400
9100,450
9100,500
9100,550
9100,600
9100,650
9100,700
9100,750
9100,800
9100,850
9150,250
9150,300
9150,350
9150,400
9150,450
9150,500
9150,550
9150,600
9150,650
9150,700
9150,750
9150,800
9150,850
9200,250
9200,300
9200,350
9200,400
9200,450
9200,500
9200,550
9200,600
9200,650
9200,700
9200,750
9200,800
9200,850
9250,250
9250,300
9250,350
9250,400
9250,450
9250,500
9250,550
9250,600
9250,650
9250,700
9250,750
9250,800
9250,850
9300,250
9300,300
9300,350
9300,400
9300,450
9300,500
9300,550
9300,600
9300,650
9300,700
9300,750
9300,800
9300,850
9350,250
9350,300
9350,350
9350,400
9350,450
9350,500
9350,550
9350,600
9350,650
9350,700
9350,750
9350,800
9350,850
9400,250
9400,300
9400,350
9400,400
9400,450
9400,500
9400,550
9400,600
9400,650
9400,700
9400,750
9400,800
9400,850
9450,250
9450,300
9450,350
9450,400
9450,450
9450,500
9450,550
9450,600
9450,650
9450,700
9450,750
9450,800
9450,850
9500,250
9500,300
9500,350
9500,400
9500,450
9500,500
9500,550
9500,600
9500,650
9500,700
9500,750
9500,800
9500,850
9550,250
9550,300
9550,350
9550,400
9550,450
9550,500
9550,550
9550,600
9550,650
9550,700
9550,750
9550,800
9550,850
9600,250
9600,300
9600,350
9600,400
9600,450
9600,500
9600,550
9600,600
9600,650
9600,700
9600,750
9600,800
9600,850
9650,250
9650,300
9650,350
9650,400
9650,450
9650,500
9650,550
9650,600
9650,650
9650,700
9650,750
9650,800
9650,850
9700,250
9700,300
9700,350
9700,400
9700,450
9700,500
9700,550
9700,600
9700,650
9700,700
9700,750
9700,800
9700,850
9750,250
9750,300
9750,350
9750,400
9750,450
9750,500
9750,550
9750,600
9750,650
9750,700
9750,750
9750,800
9800,250
9800,300
9800,350
9800,400
9800,450
9800,500
9800,550
9800,600
9800,650
9800,700
9800,750
9800,800
9850,250
9850,300
9850,350
9850,400
9850,450
9850,500
9850,550
9850,600
9850,650
9850,700
9850,750
9850,800
9850,850
9900,250
9900,300
9900,350
9900,400
9900,450
9900,500
9900,550
9900,600
9900,650
9900,700
9900,750
9900,800
9900,850
9950,250
9950,300
9950,350
9950,400
9950,450
9950,500
9950,550
9950,600
9950,650
9950,700
9950,750
9950,800
10000,250
10000,300
10000,350
10000,400
10000,450
10000,500
10000,550
10000,600
10000,650
10000,700
10000,750
10000,800
10050,250
10050,300
10050,350
10050,400
10050,450
10050,500
10050,550
10050,600
10050,650
10050,700
10050,750
10050,800
10050,850
10100,250
10100,300
10100,350
10100,400
10100,450
10100,500
10100,550
10100,600
10100,650
10100,700
10100,750
10100,800
10100,850
10150,250
10150,300
10150,350
10150,400
10150,450
10150,500
10150,550
10150,600
10150,650
10150,700
10150,750
10150,800
10150,850
10200,250
10200,300
10200,350
10200,400
10200,450
10200,500
10200,550
10200,600
10200,650
10200,700
10200,750
10200,800
10250,250
10250,300
10250,350
10250,400
10250,450
10250,500
10250,550
10250,600
10250,650
10250,700
10250,750
10250,800
10300,250
10300,300
10300,350
10300,400
10300,450
10300,500
10300,550
10300,600
10300,650
10300,700
10300,750
10300,800
10300,850
10350,250
10350,300
10350,350
10350,400
10350,450
10350,500
10350,550
10350,600
10350,650
10350,700
10350,750
10350,800
10350,850
10400,250
10400,300
10400,350
10400,400
10400,450
10400,500
10400,550
10400,600
10400,650
10400,700
10400,750
10400,800
10400,850
10450,250
10450,300
10450,350
10450,400
10450,450
10450,500
10450,550
10450,600
10450,650
10450,700
10450,750
10450,800
10450,850
10500,250
10500,300
10500,350
10500,400
10500,450
10500,500
10500,550
10500,600
10500,650
10500,700
10500,750
10500,800
10500,850
10550,250
10550,300
10550,350
10550,400
10550,450
10550,500
10550,550
10550,600
10550,650
10550,700
10550,750
10550,800
10550,850
10600,250
10600,300
10600,350
10600,400
10600,450
10600,500
10600,550
10600,600
10600,650
10600,700
10600,750
10600,800
10600,850
10650,250
10650,300
10650,350
10650,400
10650,450
10650,500
10650,550
10650,600
10650,650
10650,700
10650,750
10650,800
10650,850
10700,250
10700,300
10700,350
10700,400
10700,450
10700,500
10700,550
10700,600
10700,650
10700,700
10700,750
10700,800
10700,850
10750,250
10750,300
10750,350
10750,400
10750,450
10750,500
10750,550
10750,600
10750,650
10750,700
10750,750
10750,800
10750,850
10800,250
10800,300
10800,350
10800,400
10800,450
10800,500
10800,550
10800,600
10800,650
10800,700
10800,750
10800,800
10800,850
10850,250
10850,300
10850,350
10850,400
10850,450
10850,500
10850,550
10850,600
10850,650
10850,700
10850,750
10850,800
10850,850
10900,250
10900,300
10900,350
10900,400
10900,450
10900,500
10900,550
10900,600
10900,650
10900,700
10900,750
10900,800
10900,850
10950,250
10950,300
10950,350
10950,400
10950,450
10950,500
10950,550
10950,600
10950,650
10950,700
10950,750
10950,800
10950,850
11000,250
11000,300
11000,350
11000,400
11000,450
11000,500
11000,550
11000,600
11000,650
11000,700
11000,750
11000,800
11000,850
11050,250
11050,300
11050,350
11050,400
11050,450
11050,500
11050,550
11050,600
11050,650
11050,700
11050,750
11050,800
11050,850
11100,250
11100,300
11100,350
11100,400
11100,450
11100,500
11100,550
11100,600
11100,650
11100,700
11100,750
11100,800
11100,850
11150,250
11150,300
11150,350
11150,400
11150,450
11150,500
11150,550
11150,600
11150,650
11150,700
11150,750
11150,800
11150,850
11200,250
11200,300
11200,350
11200,400
11200,450
11200,500
11200,550
11200,600
11200,650
11200,700
11200,750
11200,800
11200,850
11250,250
11250,300
11250,350
11250,400
11250,450
11250,500
11250,550
11250,600
11250,650
11250,700
11250,750
11250,800
11250,850
11300,250
11300,300
11300,350
11300,400
11300,450
11300,500
11300,550
11300,600
11300,650
11300,700
11300,750
11300,800
11300,850
11350,250
11350,300
11350,350
11350,400
11350,450
11350,500
11350,550
11350,600
11350,650
11350,700
11350,750
11350,800
11350,850
11400,250
11400,300
11400,350
11400,400
11400,450
11400,500
11400,550
11400,600
11400,650
11400,700
11400,750
11400,800
11400,850
11450,250
11450,300
11450,350
11450,400
11450,450
11450,500
11450,550
11450,600
11450,650
11450,700
11450,750
11450,800
11450,850
11500,250
11500,300
11500,350
11500,400
11500,450
11500,500
11500,550
11500,600
11500,650
11500,700
11500,750
11500,800
11550,250
11550,300
11550,350
11550,400
11550,450
11550,500
11550,550
11550,600
11550,650
11550,700
11550,750
11550,800
11600,250
11600,300
11600,350
11600,400
11600,450
11600,500
11600,550
11600,600
11600,650
11600,700
11600,750
11600,800
12200,0
12200,50
12200,100
12200,150
12200,200
12200,250
12200,300
12200,350
12200,400
12200,450
12200,500
12200,550
12200,600
12200,650
12200,700
12200,750
12200,800
12200,850
12250,0
12250,50
12250,100
12250,150
12250,200
12250,250
12250,300
12250,350
12250,400
12250,450
12250,500
12250,550
12250,600
12250,650
12250,700
12250,750
12250,800
12250,850
12300,0
12300,50
12300,100
12300,150
12300,200
12300,250
12300,300
12300,350
12300,400
12300,450
12300,500
12300,550
12300,600
12300,650
12300,700
12300,750
12300,800
12300,850
12350,0
12350,50
12350,100
12350,150
12350,200
12350,250
12350,300
12350,350
12350,400
12350,450
12350,500
12350,550
12350,600
12350,650
12350,700
12350,750
12350,800
12350,850
12400,0
12400,50
12400,100
12400,150
12400,200
12400,250
12400,300
12400,350
12400,400
12400,450
12400,500
12400,550
12400,600
12400,650
12400,700
12400,750
12400,800
12400,850
12450,0
12450,50
12450,100
12450,150
12450,200
12450,250
12450,300
12450,350
12450,400
12450,450
12450,500
12450,550
12450,600
12450,650
12450,700
12450,750
12450,800
12450,850
12500,0
12500,50
12500,100
12500,150
12500,200
12500,250
12500,300
12500,350
12500,400
12500,450
12500,500
12500,550
12500,600
12500,650
12500,700
12500,750
12500,800
12500,850
12550,0
12550,50
12550,100
12550,150
12550,200
12550,250
12550,300
12550,350
12550,400
12550,450
12550,500
12550,550
12550,600
12550,650
12550,700
12550,750
12550,800
12550,850
12600,0
12600,50
12600,100
12600,150
12600,200
12600,250
12600,300
12600,350
12600,400
12600,450
12600,500
12600,550
12600,600
12600,650
12600,700
12600,750
12600,800
12600,850
12650,0
12650,50
12650,100
12650,150
12650,200
12650,250
12650,300
12650,350
12650,400
12650,450
12650,500
12650,550
12650,600
12650,650
12650,700
12650,750
12650,800
12650,850
12700,0
12700,50
12700,100
12700,150
12700,200
12700,250
12700,300
12700,350
12700,400
12700,450
12700,500
12700,550
12700,600
12700,650
12700,700
12700,750
12700,800
12700,850
12750,0
12750,50
12750,100
12750,150
12750,200
12750,250
12750,300
12750,350
12750,400
12750,450
12750,500
12750,550
12750,600
12750,650
12750,700
12750,750
12750,800
12750,850
12800,0
12800,50
12800,100
12800,150
12800,200
12800,250
12800,300
12800,350
12800,400
12800,450
12800,500
12800,550
12800,600
12800,650
12800,700
12800,750
12800,800
12800,850
12850,0
12850,50
12850,100
12850,150
12850,200
12850,250
12850,300
12850,350
12850,400
12850,450
12850,500
12850,550
12850,600
12850,650
12850,700
12850,750
12850,800
12850,850
12900,0
12900,50
12900,100
12900,150
12900,200
12900,250
12900,300
12900,350
12900,400
12900,450
12900,500
12900,550
12900,600
12900,650
12900,700
12900,750
12900,800
12900,850
12950,0
12950,50
12950,100
12950,150
12950,200
12950,250
12950,300
12950,350
12950,400
12950,450
12950,500
12950,550
12950,600
12950,650
12950,700
12950,750
12950,800
12950,850
13000,0
13000,50
13000,100
13000,150
13000,200
13000,250
13000,300
13000,350
13000,400
13000,450
13000,500
13000,550
13000,600
13000,650
13000,700
13000,750
13000,800
13000,850
13050,0
13050,50
13050,100
13050,150
13050,200
13050,250
13050,300
13050,350
13050,400
13050,450
13050,500
13050,550
13050,600
13050,650
13050,700
13050,750
13050,800
13050,850
13100,0
13100,50
13100,100
13100,150
13100,200
13100,250
13100,300
13100,350
13100,400
13100,450
13100,500
13100,550
13100,600
13100,650
13100,700
13100,750
13100,800
13100,850
13150,0
13150,50
13150,100
13150,150
13150,200
13150,250
13150,300
13150,350
13150,400
13150,450
13150,500
13150,550
13150,600
13150,650
13150,700
13150,750
13150,800
13150,850
13200,0
13200,50
13200,100
13200,150
13200,200
13200,250
13200,300
13200,350
13200,400
13200,450
13200,500
13200,550
13200,600
13200,650
13200,700
13200,750
13200,800
13200,850
13250,0
13250,50
13250,100
13250,150
13250,200
13250,250
13250,300
13250,350
13250,400
13250,450
13250,500
13250,550
13250,600
13250,650
13250,700
13250,750
13250,800
13250,850
13300,0
13300,50
13300,100
13300,150
13300,200
13300,250
13300,300
13300,350
13300,400
13300,450
13300,500
13300,550
13300,600
13300,650
13300,700
13300,750
13300,800
13300,850
13350,0
13350,50
13350,100
13350,150
13350,200
13350,250
13350,300
13350,350
13350,400
13350,450
13350,500
13350,550
13350,600
13350,650
13350,700
13350,750
13350,800
13350,850
13400,0
13400,50
13400,100
13400,150
13400,200
13400,250
13400,300
13400,350
13400,400
13400,450
13400,500
13400,550
13400,600
13400,650
13400,700
13400,750
13400,800
13400,850
13450,0
13450,50
13450,100
13450,150
13450,200
13450,250
13450,300
13450,350
13450,400
13450,450
13450,500
13450,550
13450,600
13450,650
13450,700
13450,750
13450,800
13450,850
13500,0
13500,50
13500,100
13500,150
13500,200
13500,250
13500,300
13500,350
13500,400
13500,450
13500,500
13500,550
13500,600
13500,650
13500,700
13500,750
13500,800
13500,850
11500,-1750
11550,-1750
11600,-1750
11650,-1750
11700,-1750
11750,-1750
11800,-1750
11850,-1750
11900,-1750
12150,-1750
12200,-1750
12250,-1750
12300,-1750
12350,-1750
12400,-1750
12450,-1750
12500,-1750
12550,-1750
12600,-1750
12650,-1750
12700,-1750
12750,-1750
12800,-1750
12850,-1750
12900,-1750
12950,-1750
13000,-1750
13050,-1750
13100,-1750
13150,-1750
13200,-1750
13250,-1750
13300,-1750
13350,-1750
13400,-1750
13450,-1750
11500,-1800
11550,-1800
11600,-1800
11650,-1800
11700,-1800
11750,-1800
11800,-1800
11850,-1800
11900,-1800
12150,-1800
12200,-1800
12250,-1800
12300,-1800
12350,-1800
12400,-1800
12450,-1800
12500,-1800
